Date,Time,Station,Species,Number,Location,Age,Sex,RDC,Low,Shot bird?,Remark,Coordinators,Counters,Wdir,WSp,Vis,Rain?,CLCO,CLMO,CLHe
2011-09-04,11:21:00,3,HB,93,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,11:21:00,3,HB,67,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,11:25:00,3,MonPalHen,2,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,11:25:00,3,HB,6,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,11:26:00,3,HB,49,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,11:33:00,3,HB,17,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,11:33:00,3,BK,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,11:50:00,3,MonPalHen,2,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,11:53:00,3,HB,48,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,11:59:00,3,HB,26,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,12:27:00,3,HB,5,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,12:34:00,3,HB,39,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,12:35:00,3,HB,1,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,12:38:00,3,HB,6,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,13:15:00,3,shift,1,No Value,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-04,13:15:00,3,end,1,No Value,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,07:41:00,3,start,1,No Value,No Value,No Value,0,0,0,,0,3,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,09:34:00,3,HB,10,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,09:54:00,3,HB,26,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:33:00,3,HB,53,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:35:00,3,HB,166,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:38:00,3,BK,7,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:40:00,3,HB,133,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:41:00,3,BK,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:42:00,3,HB,31,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:42:00,3,BK,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:49:00,3,BK,1,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:49:00,3,HB,18,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:49:00,3,BK,2,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:55:00,3,HB,12,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,10:59:00,3,BK,32,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:00:00,3,HB,59,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:02:00,3,HB,1,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:17:00,3,MonPalHen,5,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:20:00,3,MonPalHen,6,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:21:00,3,BK,1,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:26:00,3,BK,23,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:26:00,3,HB,73,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:26:00,3,MonPalHen,1,E3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:32:00,3,BK,2,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:32:00,3,HB,12,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:35:00,3,BK,12,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:35:00,3,HB,33,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:40:00,3,BK,8,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:40:00,3,HB,3,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:44:00,3,HB,37,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,11:51:00,3,BK,8,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:02:00,3,HB,69,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:02:00,3,BK,16,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:02:00,3,MonPalHen,1,No Value,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:13:00,3,HB,432,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:15:00,3,HB,65,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:16:00,3,BK,15,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:16:00,3,BK,36,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:17:00,3,HB,16,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:18:00,3,BK,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:18:00,3,MonPalHen,9,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:23:00,3,HB,16,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:23:00,3,MonPalHen,14,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:24:00,3,HB,279,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:24:00,3,MonPalHen,2,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:25:00,3,BK,5,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:27:00,3,HB,37,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:27:00,3,BK,1,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:36:00,3,HB,832,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:36:00,3,MonPalHen,12,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:36:00,3,BK,19,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:36:00,3,MonPalHen,13,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:48:00,3,HB,944,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:48:00,3,BK,27,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:48:00,3,MonPalHen,1,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:48:00,3,MonPalHen,3,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:49:00,3,HB,2,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:57:00,3,HB,319,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:57:00,3,HB,273,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:57:00,3,MonPalHen,7,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,12:57:00,3,BK,10,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:07:00,3,BK,4,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:07:00,3,MonPalHen,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:08:00,3,HB,413,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:12:00,3,HB,104,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:12:00,3,HB,142,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:13:00,3,MonPalHen,6,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:13:00,3,Mon,1,E1,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:18:00,3,HB,121,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:18:00,3,Mar,2,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:19:00,3,MonPalHen,1,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:22:00,3,HB,82,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:22:00,3,BK,4,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:23:00,3,HB,62,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:53:00,3,BED,1,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:55:00,3,BK,13,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,13:56:00,3,HB,83,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:08:00,3,HB,57,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:08:00,3,BK,5,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:08:00,3,Mon,1,E1,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:11:00,3,HB,1,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:30:00,3,HB,65,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:30:00,3,BK,1,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:30:00,3,Mon,1,E1,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:30:00,3,BK,4,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:36:00,3,HB,94,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:36:00,3,BK,3,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:36:00,3,MonPalHen,4,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:40:00,3,Mon,2,E2,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:41:00,3,MonPalHen,8,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:41:00,3,MonPalHen,1,E2,Juv,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:41:00,3,BK,1,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:42:00,3,Mar,1,E2,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:43:00,3,HB,57,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:44:00,3,BK,18,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:45:00,3,HB,44,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:45:00,3,MonPalHen,7,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:51:00,3,MonPalHen,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:51:00,3,HB,120,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:52:00,3,MonPalHen,3,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:52:00,3,HB,13,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:52:00,3,Mon,1,E1,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:52:00,3,Mar,2,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,14:59:00,3,HB,133,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:00:00,3,BK,19,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:00:00,3,Mar,2,O,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:02:00,3,Mar,3,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:02:00,3,MonPalHen,5,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:04:00,3,Mar,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:04:00,3,Mon,4,O,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:04:00,3,MonPalHen,3,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:04:00,3,HB,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:06:00,3,Mar,2,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:06:00,3,HB,2,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:06:00,3,MonPalHen,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:10:00,3,Mar,1,O,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:10:00,3,BK,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:10:00,3,MonPalHen,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:13:00,3,MonPalHen,6,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:16:00,3,Mar,2,O,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:17:00,3,Mar,1,O,No Value,FC,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:17:00,3,Mon,1,O,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:17:00,3,MonPalHen,28,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:18:00,3,MonPalHen,3,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:18:00,3,MonPalHen,12,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:23:00,3,HB,8,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:23:00,3,MonPalHen,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:23:00,3,Mar,2,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:24:00,3,HB,19,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:26:00,3,MonPalHen,3,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:26:00,3,HB,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:26:00,3,BK,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:27:00,3,MonPalHen,2,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:29:00,3,Mar,1,E1,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:30:00,3,MonPalHen,4,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:30:00,3,Mar,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:31:00,3,HB,24,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:31:00,3,BK,10,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:31:00,3,MonPalHen,64,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:31:00,3,Mar,1,E2,No Value,FC,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:36:00,3,HB,20,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:37:00,3,MonPalHen,24,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:37:00,3,BK,10,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:37:00,3,Mar,2,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:37:00,3,HB,5,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:37:00,3,Mar,1,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:38:00,3,MonPalHen,1,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:39:00,3,BK,2,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:39:00,3,BK,5,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:41:00,3,BK,26,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:41:00,3,BK,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:45:00,3,MonPalHen,4,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:47:00,3,BK,11,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:47:00,3,BK,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:50:00,3,BK,9,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:51:00,3,BK,11,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:53:00,3,BK,24,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:53:00,3,HB,9,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:54:00,3,BK,4,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,15:55:00,3,BK,5,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:00:00,3,BK,8,O,No Value,No Value,0,0,1,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:00:00,3,BK,3,O,No Value,No Value,0,0,1,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:00:00,3,HB,166,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:09:00,3,BK,291,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:09:00,3,BK,18,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:09:00,3,BK,7,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:10:00,3,HB,138,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:13:00,3,HB,24,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:21:00,3,HB,561,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:21:00,3,BK,16,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
